,asm_id,Class
2955,8N0hVC6RFuGAdxJ4keKi,1
2956,Ilg6Pw8fjZamFTKNoVY3,0
2957,bnYykKarSTdp3qszeJiw,0
2958,FQvbKakrJtVAs1oqd8cS,1
2959,7v8gE2jK9YmzBFyD6xst,2
2960,i1rVa58nlOsvzEox6DqI,1
2961,BC0rTwWDXEkphdavQzK1,1
2962,Hfo6yVm1zvZaYlTeG59b,0
2963,7j2o04UxtlpFuTPrHXLa,1
2964,1SFK4QHeDoOz3AMJ6bfh,0
2965,6jpkmuQoxIB3COi0ZMKT,0
2966,G1McmpbnaBkjwIZzyslY,0
2967,BAZxf3SiGRgNPl9wndqW,2
2968,HaI3lhUAXN6Qv0jW9FMg,0
2969,aWNd6erAP9oliDybv08Y,1
2970,AygMUQ9GnsVrSlHtO1IJ,1
2971,1BDCxE2AMQN9yH6sWdIo,1
2972,hl5wNixcfnCgEjp324sT,0
2973,4BdQMg5PDlWq69ZXwReb,0
2974,EfSx8wnspJbPcrAgeDBy,1
2975,dclwUqBMsAQPvHS9KzpE,1
2976,a2kGbpydvCzMVtwNR31K,1
2977,0sMxy5SNLu1YCkKJzaB3,0
2978,IZeQVP4mMEwxvrzfUd6R,1
2979,1Ch0ZFDqT9PzkGbSeyEV,1
2980,Hq5ADm7t2YMF9digjKCs,1
2981,IVprGntTFw5sqBYU4xOE,0
2982,9qPu1xikDdTmLtB4J0FE,0
2983,J0rnxEdNDeRzHLbOa5Mq,2
2984,0UTxRyirCXl6tsSE5GAv,2
2985,bIhCLfBGkE3UYrJQcS14,1
2986,jTgsFer9LQikYJ5aXBZR,0
2987,DwOFyEfhlGeMU2q0vbZa,2
2988,4rQn1u9Ygp2ZahEk8mM6,1
2989,jr9iGANIl3H6170uFQtd,0
2990,9dqPn4IQFJCw127aTVhp,1
2991,8dlCjM1YApWuSsQhLoqG,1
2992,AFDTobPuRY6cIKzJiwXB,1
2993,3NyXhKFsD0ijYG4HAaTL,0
2994,KiI6X4afklWuORnqBtz5,1
2995,5BlRFpdAb3OqosmfPZNT,0
2996,J51yVcCbx9LDM6ZlS4Ud,1
2997,bEF9IJRgPA5dDU8NevYS,1
2998,FamuZb1OtvK27HRgeUSM,0
2999,B78otm6rpdsFOI4XRP9K,0
3000,0uNkt6sirCnUWw175pjl,0
3001,3ym0zqOn8cWVLhx4ZGvJ,0
3002,c5spxZQXILnKO2ywiNSB,1
3003,DG4J93jNTMdyKxPqUzHb,1
3004,gjwWSlnxq3Et27IeZD5d,0
3005,5Oo2bJ70FIKqHBfgUymk,0
3006,5qh0jnJ9X3N4rimob6Wg,1
3007,bFwlXdoNrsPiWEkZBOva,0
3008,19B6wSHOLmjhGPoquTbW,1
3009,Jzbqx3eGnATaDo4IVWjL,0
3010,BCaGvPcFHgob3xWmih7T,0
3011,dlWuKQ8saoCgw0ISYPjB,0
3012,jCAmu6J5gIBHU3TxopMD,0
3013,87zKHh2vErX6McwSZQyT,2
3014,kmf3FnduMt5Re2NZTpLG,0
3015,jrAH5I14hpeni2TbcPOR,1
3016,I8GxNTCH0XVoJ6FamwBD,0
3017,Ax7iuDgF38YaQMmX9wVG,1
3018,a84udcisW2mPRvrSFk0w,0
3019,e1oUMvCJ5rNWFnLdPglK,2
3020,5ywj3ePIlUD12EkxZtYF,2
3021,1NiArstKkEmMf0vjDd7l,2
3022,7dNt3WEY0kxjshoeLAw5,0
3023,Iec3SYD4Gimhob1xQ7sV,1
3024,45Vh6aQiPqovLmgMFXdw,0
3025,jncwKsTE3Yz1Q2UtrSvB,1
3026,Huz3U7hA5kVnJ6q2QcgM,0
3027,jnEoBxGXRksZqHw8euhd,0
3028,1cP8XiEvMd7tg3rJmnAj,0
3029,askVjJgli4LD6whWEQZe,0
3030,fL1Dy8PFZHJwIU7vT3l2,1
3031,3v7fe0Diw9cOu6dAzsaE,1
3032,1otbAhISV0yQ7vF6zndx,0
3033,5RLpu6X1wbBZz4cmAkh7,0
3034,8UNxCZi37AdHnMXy5Pa9,0
3035,6VTkgzifPd5Z0BXF3cuY,0
3036,ELmatiKOqT8kuJWFjcwR,0
3037,FBcvGM3EmY8k7DVAzsWO,2
3038,0qNtRXvP8F2431bMmpse,0
3039,27fiQdcEXxeyWoV9qu8r,1
3040,dLU5WbCiGERMHjS20spY,0
3041,ABxDq1O4MENtXmwLK8iU,1
3042,IJkRMnXj2AflNqE0Hac4,0
3043,iGC35Aeux0zc6s8QOKfP,0
3044,fuwAE7WyhXbHInmlgxZa,1
3045,Ahf2RFO1D7nxtwWTGPl4,0
3046,hnCWyLtgETFlkJ84DqXS,0
3047,3kayUzbVhmDOgRKiS7ej,1
3048,EuFex6OU2o43KqQYrz5c,0
3049,EBXA6Kxc8IP5pZ7RFlkV,0
3050,hdJnQNkT6b4yDeVwaR3F,0
3051,dj7GfVSTmo3Hkv46Wiah,1
3052,f6FPyliIWB4swGUQDT8X,1
3053,FrQHSDf7tNREowYmchbg,0
3054,8wLNARJz9c12eBuFqEjO,0
3055,gnhERVbMYOP134io5eAy,0
3056,5y7unzV4XiqDwCShjNRf,0
3057,B4himGP1EQ3Lk9FpnTUe,0
3058,9Fj7xr8o43KwHZ6nzIqC,0
3059,198PdXRpGVZAzYxCrF0e,1
3060,gEtM2pIuKPOxB3NXvi6n,0
3061,dTcDO4FCpt2KGr8ZHJSY,0
3062,gsY6e1zD4FdKItQvWqul,1
3063,GkMBlvTidr5oyYOVJCwc,0
3064,jC9SO83DwoU4ZBRnpNHA,0
3065,9YS2sP3vIewdCbrplLO1,1
3066,KCtoQWB0q1d9wUF8bHxp,1
3067,80ZfO5UGkLI4Scj3eQwh,1
3068,JUO3pfywZnC4e9xHLBMA,0
3069,9mKvw8t3d6jRVfnzsDIJ,0
3070,FRzN6ZiS5KU3Iyql2sc7,0
3071,EC2yvmbNV8rSzRu4qZA1,0
3072,KHtk3pyb0qUlQr9hJda6,1
3073,guSymr1IhTE4kFXAJGUj,0
3074,DYh2UtEr7A0JsjmFQZvB,0
3075,IS5gEHZFc0xpPj86N72D,1
3076,93QCNLn5FD2pueg7GdXB,1
3077,72Zlb5dcIwWLsKfgqnPC,2
3078,hcpZW5LfIklq0gCJsYTP,0
3079,dkToRNX05vwZc2OsSGuV,2
3080,bfY2xBJKmhHdVjPu9FLM,2
3081,GHavcNsxJtgbO1IiQmB5,2
3082,dJVXOqTuk80ZWBleDc2Q,0
3083,21l6hcFemsiIapSqw8XO,0
3084,7BFRaJIPKrv3QVbkDx9C,0
3085,fLZPWHz4YsoCp0Fh9k6G,0
3086,E5LXhtYsZMWfA4ebSVUk,0
3087,jNYoKIwy2RzQrLpcf5mi,0
3088,BpGmVxjZkAci5Uqbrw6K,1
3089,dvVcMR0BzWxa8hAyZNHg,1
3090,jDJ2lpYeC6OLvPqWGIsa,2
3091,4SyfKNtskEM1juUnXZv2,0
3092,250wWOtELFspbVRJAaNn,1
3093,EMaDXLFSlr9TyW68JNOz,0
3094,cwAyWxKMPkXELbpBS9if,2
3095,JHQWofBYhqSF8Vl2ktUO,1
3096,czy0QlI3ebmEYXWjaGkr,0
3097,hEHyIjpekGRvX375Tt2s,0
3098,C4zlLIqNQDndKphj7etT,0
3099,0XsnKFjqPQxzCf81DvWp,2
3100,JGhXSB2Hu4sQKbMVlkv9,0
3101,CMKpr6JYU4Rw50XBDHVO,1
3102,21K8k3FDRwv5qbEWPaQl,2
3103,9oCBgaw6WUrjtbSd5liq,0
3104,4wyQxRhbPCgjpkfWMNV6,0
3105,Cfpes01aH64iYxOBURuJ,2
3106,frpWMualijhRAJxc86dZ,1
3107,9kq36ItfFHuWECUYLg4O,0
3108,gdpCryb5PsOv4TzWcLHQ,1
3109,cOhKH3t2zyUwRFNVQfs6,0
3110,3elSqr7UTEtFm04ZybvI,0
3111,FIc3eX7mViuBPKTAlCr0,0
3112,fLUpvqmYE2OskXAB8jJW,0
3113,jAcaJU6eHy14LPGbnDmT,0
3114,ehGfVZy2QXtFzJkO1ESb,1
3115,dILobOrVQ9TGuHfU60JD,0
3116,5z6qBep3fIQuW7dZhYAP,1
3117,C6LTXpH5NeQd3yRBGz89,0
3118,2qgetG9lN5EZdfQXH4a8,0
3119,gpOUTtWIXsvLdewJmfY9,0
3120,EU9fM6j1sco83kHOByuG,0
3121,Al6GOBJ2KvPCxo3b7jiN,2
3122,erlV013gWhMmwGpUICZX,2
3123,6HcXhAzQiBMUK5en92FY,1
3124,4K1DMYcdkRSouvg5isVI,0
3125,FDHjobQnCUSs6atXldJL,0
3126,dHhYV16mSsuTqrzcAvBE,1
3127,0UYATSktwajsiO8LWpx2,1
3128,cA69YZFTVMzJpEKiSu0C,0
3129,Dcj8eMZLvOQtymzArUJ5,0
3130,4vfLo0M1ODSRVyJzkX5b,1
3131,IMHkwmYq9OQJ7iVzByE5,0
3132,94dA6U1Diuc0rQxlyveO,0
3133,kbilTy4z7H8PmpW2OQXx,1
3134,EiD3lRHWhCw4zY9SjXVI,0
3135,81JBhZw7jQmauKs9brPy,0
3136,IrkaJzo10g5Vl82vHLf4,1
3137,4hWm7ySRkX0H9KALGp2Q,3
3138,iQ2sjWu1867hVrJ4wKoy,0
3139,gZDSNVG4OyutMcW3Fs8r,2
3140,58BJu4mOfakNI1n9jKDV,1
3141,HDX1ZK5hQ4gWmTLGdUvV,1
3142,AxLDeEp0US2RsCcfJq6w,2
3143,Drg6AkshP8zYZlJoOwxf,1
3144,5VE1zp4YCIhwq7UvuAsM,0
3145,BumYTNrfiOdDJGCk9pqz,0
3146,eTwUyBFN8QCGinOdsxzA,1
3147,BsOS4cVzLmTwG5WnFD3j,1
3148,gMRA8HlDUsmd3e9ixz4h,0
3149,iCdKNhpAybeBvY3lowZq,0
3150,2AloO4fCXKL9DnYdeQUP,0
3151,9aTRL23uK8o1hBAMJ0Qg,0
3152,7zp9WvQJTgrOnyjl4wGi,2
3153,4oxZLuH3TFAbSRtje0wy,1
3154,foMDRra3h1u8Q6SiXsYE,0
3155,et8JFZUipOPKBl3DsEGo,0
3156,2Ie0uQ5UtNfjKsizqSGD,0
3157,6qx5KcpelROjwUVJS01I,1
3158,42CRGozVilaAYTK3p1Zh,0
3159,dluf0IQLY1Sym2pzta8M,2
3160,exSWamc4HiOj2CG5Rq1u,0
3161,HBGj1awLFEUZ7MYNgbQX,2
3162,cmdZy7faphT8QtL9FPrO,0
3163,FOCwBfNrL3562sRglxZc,0
3164,DaRMwOQZm3zStcEGYxgK,2
3165,eSKcz83Lka5HyqQB0tJv,2
3166,BXrPSmlKvMJz1guqHFLa,2
3167,i3ObMKnYJjsxV1ECAD6F,0
3168,cifuIp4YRgK1Bjtw7X8s,1
3169,eRyBqYHX63klfnPUMc8v,1
3170,Fak63AcdS2zmGYv5bpsN,0
3171,gI0oq52JWKxBlM8NFiuk,0
3172,23fQEb7B6W0lVDIA4Sw5,0
3173,epR84xcmivMYAn0Nlkzh,1
3174,18AD5lV4StiZfN0pmdGj,0
3175,4tdKOk02GsAmbrDepQZi,0
3176,hmYPrWvVtO4Deu6J7E5i,0
3177,hj0ZHlDCLXgT5FOrzk1i,1
3178,GEaJRH0xlprO3C8ShcQK,0
3179,85qyLrVc1vhsKCfnNXmx,1
3180,1bkniqgYzRMpZ2S5JBAQ,0
3181,0NEsQlDGnUMg3Bew7R1A,1
3182,4NaJQcDbWvdOhM1HViqu,0
3183,hAxZkfOWYgrQJpDi7d1C,2
3184,G2NwvzfD8C7nWSZgaAVs,0
3185,bHT5pg8MuXLF2UZAwxBc,1
3186,JaO8p2qFXjiNARcbIvGH,0
3187,GFUoAi5Rm0Jn1XNlcjrD,2
3188,ejsbn3tEcUuJAqhpgiQx,0
3189,BUJ1dNHsfug3p4AxtCSn,1
3190,j5ybckTn6ND9agqr3G0V,0
3191,AejI1okyfNmhxn0vqgCT,2
3192,7Hpbm3GO2YECvoVQATt1,0
3193,2yI8fF9vgTcO0Dr3PdsQ,1
3194,6WuXimIJaPd3x8QoGUH0,1
3195,Hginatj9xKRWTLDb3Jyc,0
3196,0yBQ5dAc2gN4qx9YWuiS,0
3197,0TqZzRJOeno9NKpHIba5,0
3198,FiHCdZeLuSOWcQBv8yKm,1
3199,IMhunfg5toLaeisPO03J,0
3200,AhiDaKuve0wcdIkz82OL,0
3201,Dc2oy138TqL6nzvtepOa,0
3202,cquHZ28hReUoI4aJGKin,0
3203,4Eo8QvuZFWCBR6i0rhs7,2
3204,Ep1cRwezPyQsAL7GMmlF,0
3205,0otC2dSxuGDzY6XHLkq3,0
3206,C6zmBoPQ9y38n20S1hsR,0
3207,gYcty9D6xrqwZ5ChJBQs,0
3208,ieywoN1csjbd48IgVlqM,0
3209,fDVZY1Wms3GePEk98Uir,0
3210,i7bf4rs8NXY5L0D6hzVy,0
3211,E4eSC8pqYdrkWfBOtFv5,0
3212,9etf3m1LnKEFTNoSj574,0
3213,eJyCVaGpDWgqL4uXv18K,1
3214,je0Ds6Gax5oiTCmPAcBR,2
3215,iHZnpXNuLTUQtElFz3jr,1
3216,6kgpyCID8l4Pw7BYHTjM,0
3217,3f8ms4TX9axOB2zjCQuS,0
3218,cQpOT5jn9b2FuweAsNxl,0
3219,4Qcv9hWIsmBX3PUNLltT,2
3220,GuQ1RtmZ6UMe5J4PTqgE,0
3221,E9zHekMCv1oTD6yjrI3W,1
3222,auQidPmlt1NneSZ7FRjs,0
3223,CkLqJlgnTZ3jpIhHs9MD,1
3224,DqEkcaoC2TuKxgGPdrsR,2
3225,JARHFzZD26e3iQIaCEoV,2
3226,351BNOEjS9pHWAqhJQdD,0
3227,1d485UYC6qhXKrAcDJPZ,1
3228,4KOceFJiZ30X7NtS9IL1,1
3229,2zhCBgyKOjI10uYixDAZ,0
3230,9NcndSbt1XFgpYO203D5,1
3231,c4G3LY2M7yWAEDmQHgVr,1
3232,BewAOSD3I9tH0s2VLrca,0
3233,AbTf2FDC8Rt0N5vcmQEB,0
3234,G8bXrIAFQ0HYlnZ7eDym,1
3235,ew25jRNd81oLryHW4ZVI,0
3236,3XwBkUPfuGrKvoiSljnT,0
3237,E9wm8zARbH1j4TW7VMrK,1
3238,H8S3MwPF1hnIfqBWZzmc,0
3239,j4dgfzhlaw1exCvbJAQS,2
3240,kNdmZyxTJ7Kin2Me8GYB,0
3241,hV9s7iFoKgMuRTDep8Ny,2
3242,1Cub9LvOgMWkQqs3R2ef,0
3243,bmQTphu5qdLaNjVcAKn9,1
3244,b6tjpQeGi0dIFDCnMq13,0
3245,Caznys6kPJ3DieOqSpcu,0
3246,GD7JUv1IfRuHpneMKaYc,0
3247,HareMcE1jJ3WqsOXDopb,0
3248,e9l4LOuNqSMX0Api7hfC,0
3249,KMAcej7qgX5u9RbTUZ0x,0
3250,8PuImCboM1zNrUSD7OhV,0
3251,KSWPydxjJAYn08HOcM5a,1
3252,25jQ4xItcnbB6Hfo0E9T,1
3253,51NK2bWwuvf6rH7RTCPk,0
3254,0IAlcuEiP9G6epb71Oom,0
3255,1l5V2AwZS9ixLMmecCkp,0
3256,K86VgF4pZnPzHeSkqhtG,0
3257,G75QxhRIoP9Tg0KAvLUy,1
3258,81IgT57cylMUNGbLkiqm,0
3259,ECzKJTQ1pj6PDIMnXx40,1
3260,JVykPqaQI54ZfizrLeEF,0
3261,6GgdCXPL2Bali0f8ZFkA,3
3262,3KULnNj0pW9RqwyzXHIv,1
3263,0l5IobyKpuqcwO4NxfgD,1
3264,2F6ZfVCQRi3vrwcj4zxL,1
3265,GxnCmdTYLaqXAc7F9zUI,2
3266,HSAm6wFQNzyb4GvscWoY,1
3267,fYUD3GcsHp2JBE4Meg0Q,1
3268,JBGVawO7uqtxM103PbNy,0
3269,erWsqub0mkpO1NyCoDlB,0
3270,adxTjKLeEt0HFnUJq1BS,0
3271,EjLnZ7ke8hyYIqxlJXD5,2
3272,aFfPxALrmCl3nR68GuqU,0
3273,cgjqJU4OnlGLavkNKQmX,0
3274,Bm1b7W65puvrLdECVkay,0
3275,IR2aS8pG4mbN59ZjCixk,1
3276,7v9kY4e0qjIalb2C3Hn1,0
3277,ivrudVW0BGmSOlbqH6MY,0
3278,dFTCW2EBnLVs3OK5ceHj,1
3279,c2D8ZvmSAngyhtJdp7Fa,0
3280,EHroh8QusMvFbPqZ35xa,1
3281,16eajI7F2vQKhwi9dM4O,2
3282,aYvLmPcHznMh8w0uFDkA,0
3283,C5MzcA6N7yxuQfWDOgoU,1
3284,dNVnhr0jiTPeY98JGZoQ,0
3285,JbpXH0NYnFwIrzd2fAoW,1
3286,E9oGIQiNlMZgCKxSW8wj,2
3287,BnV816lKPX7Mt4r0Wmvg,0
3288,bSEPTYjODGy2iZfawId3,1
3289,9YlIvoaQbABMT36ji4Ow,0
3290,cqisapAyIRh9N3MJnkFZ,1
3291,gXZ5G3kB0dTV7UbEpR29,0
3292,2VHnal41dt9Ar0EhQSjZ,1
3293,JzMPiTrOXauAZQ4NkbLG,0
3294,hwb7WlKfRcgA2CVXHPYv,0
3295,h8a31y9YAc5CUsT6JISG,0
3296,ATI0r3nmuPxolGfaqVFZ,2
3297,6m5RYe3dk1nZFzHOEq7v,0
3298,6GbjZn4wEtWSkrJUzoVc,1
3299,Ea9zrA0G5hdRBDt83LOI,0
3300,Ewqh9mNWcFsjG0fr5DMB,1
3301,5xRWbQ4TDyvmXr8OBitc,1
3302,AS0PvEt6Vul5aKUif93c,2
3303,j7UqgpTCiRr1s6kWHvKB,0
3304,FdMkgDZaeJus2vTPIxGH,0
3305,jmw9eDNhFgEXaOubnpxC,0
3306,aitshTGMD1EnVb8oAIzf,1
3307,bL63tFHUfNwMiAuvcV5l,2
3308,A5kpVrwRnb1UKuysi6IY,0
3309,bPjNyQd5VM3oArFuWUge,0
3310,fJNT2dHWa6CutwoiU9rV,0
3311,HmfkVjNUB3X9wYzbKWag,2
3312,CDcigxuZ0fYMlmz5ep3v,2
3313,6hRaK4DkcXoZfI32BzH0,0
3314,CFGSoiZsTtUP34fk8lhN,0
3315,firgjUSwdqCOTFeAK5xu,1
3316,0itbI5mjJF28ocTkrUf9,0
3317,6bNyjTBJFmHOoiXYZQ3W,2
3318,b3XoLNJOsUlrzcStWxjF,1
3319,3OnsTxklQ4ei68fEDdhz,1
3320,B3PKloCWhEZ8xTHUJbaL,0
3321,Edy18zl6pisInDJXu9a5,0
3322,iG2A63TItNdQ1XZyuLas,2
3323,iVpCDGotFUS5fMHOz9qA,0
3324,jy3BzhR9UfMtuVeICmkQ,0
3325,9VwJWL5a42R0DtU1jrHk,0
3326,4dyK0YWPvuOnFmk5b9rS,0
3327,1I3Am5YxgsXpDh6BLHTz,1
3328,1sBx73EF2kMvHGZtNfSK,0
3329,04hSzLv5s2TDYPlcgpHB,1
3330,DdQMyxkfHuoOFEURZTBi,0
3331,AK8ZjCh1nXIzygf2s3Tv,0
3332,HPFuImzhBojSq8EKiRnO,0
3333,gA2keFy5GKsjdpBriL7M,0
3334,Ewlc6ehLbWF0VgJdOfs2,0
3335,4pRhWmnacfFAsg1HZCbO,1
3336,81BI6Ky9bfr4CL3TUkFp,0
3337,7RwQrPuUbtMo2HzkvXps,1
3338,GZ6Js1Ma8A2OXzqdlUxW,1
3339,Jr3s0Zc7EDULtVAyT4fv,0
3340,kDyOh6d8WQNTEoxJYUg1,1
3341,f7DNTFHWLuadOVhZmpcn,0
3342,DnptPIqdsURyYA5jkKTo,0
3343,2Tlr63msziCjLuBtvZDa,2
3344,jVEk2G0fyQUiNWbxAzch,0
3345,cxHojJW4LKR1XOMPf2Zb,0
3346,juYnlMbR7SmyqDIPzZXO,0
3347,9MKSaiLY4AtGDZfvRQ1E,0
3348,46FsZxPzIVu87hy95CkB,2
3349,IrmlDPzxU72SNhFbWjB8,2
3350,3nZODLNAGgEF76dck14t,1
3351,C5RGotXVrOxI3Np8g10A,0
3352,iYSNeF167B0Oaslf9Kb5,1
3353,8W23ErmftGwoBqIAhecY,0
3354,d2NmrintQ1WvMlfRGZ4I,0
3355,0IMUKlZs1Sm8LpGRkWhT,2
3356,HsVToFPyNZdRic2hfQgA,1
3357,1ESMN0Gc6wRmC9BFPjWy,2
3358,dvgWEDFtuNPLUfc8ST5e,1
3359,CvdWjIn9A4GkBbp1HF6T,0
3360,0M7aSiE9csDzkmfKheVt,0
3361,1GQ4lzmoS3P96jkAKsRn,0
3362,cwPNTvn3zIrJhXGKlaDS,0
3363,DwNQdfBUbji2WRGn1vLE,1
3364,AUmTl2kEfiHWjJPdOVB9,0
3365,bky7Td0rvnaJqzIjEPVe,0
3366,iI3TgAon297OdrqY6CB0,1
3367,hKfRlZvEnex48Cu2qzFc,0
3368,JXbBkuvnYF1tCANOlZy6,0
3369,6tIsGFJl0y71S2WepLMB,0
3370,eLIcxWgPOwNnD3vQXSkf,0
3371,kcRZAg3mPeJXW94y57dB,0
3372,gQUkyb9unAj1ltqeFHhI,1
3373,2fBiOgkxcmrHRInXwVWP,2
3374,5mcXAfSQWlV43hb6Ns1d,0
3375,jwJRB9KOeGsc4ME7WXuy,1
3376,09bfacpUzuBN5W3S8KTo,0
3377,HDembPkLujCsic0oYQAp,1
3378,bv0C5hAytloHIWaUG6r7,1
3379,iH1NpT5djnMa64tzV0yP,0
3380,ADeT217ZFlhNGQJV4mHk,0
3381,DbAU9EVq0yd2C5cw1ihM,0
3382,HRE9TjDJgZl6LcuV7yKn,1
3383,GrfO6bXRtzV1o78SWmC9,0
3384,eu3NlqHJxfOcWkZIR87P,2
3385,JHD78B2ZYFw9lNqSKjsQ,1
3386,CUTtRjB9iI1Krdz68h4M,1
3387,FWmHJkilr3f9wGYgbysv,2
3388,2YiILGOvJNDhl8Acw1r3,1
3389,9ml614yxaYqeibfruLWz,0
3390,AlkG3guJPUcqyBadfMFH,1
3391,k7pFAZu4qLvW3o0hNHPf,0
3392,8Z4wSKyUQznTifm9hMbl,1
3393,05EeG39MTRrI6VY21DPd,1
3394,aRSepuWwyvZLgfXx8m9E,0
3395,cqdUoQDaZfGkt5ilBe7n,1
3396,JRgoPbLy2GVQzsUdKmkj,0
3397,1yx5iQYgClzaUEIPdLJF,2
3398,G3sXTkHj07CSAKW84LQb,1
3399,D0IG1htMFaB5AoTQRXOe,0
3400,g7qEpdzW3mhFL1Tf0kHV,0
3401,GYz7KAZtw21lqC9bHP3T,0
3402,IyrwUl0Mb2ODRgcVJotp,1
3403,FXGvem2ls1xYbt7rkN3u,0
3404,hv70Fi3rwKSlcsq6DmCE,0
3405,hbrnNtGHS4K8QFIy9jd5,1
3406,enqtU6j094EJFaY3MQoS,1
3407,4ACdoN6gKbsxJfklGT9Z,1
3408,hKAr4wivTe16ZOcWp08D,0
3409,csXTGQtRjwAfxHIho25y,1
3410,5dNsph6uJltkZMLzTP0w,1
3411,2L8T9IgSrJs7mlF5PueZ,0
3412,6vAwsqP5nWgz9Ri0L2EJ,1
3413,HiRplL9qaYo81yeE234G,0
3414,4QVwiS1jTnsztAvr7GKD,1
3415,bSN5cyA8a4TVvLxBGtfD,0
3416,czJZ9CWIe8B5T1lNXhMf,0
3417,4bEmQThjKsiSPcFfzv1q,0
3418,ASod6eiQyz17bRkglJ5q,0
3419,dsqwmviX4YOERWu59MJ2,1
3420,BPx2oZdGwasJRukQDzpn,1
3421,JyExpTqVMmeA2wH0FbkY,0
3422,JfvwSRiNO08Z4X7jK1qd,2
3423,1aAwe4J9VHrsq8uEoZhf,1
3424,GKHQIcajdxPpbu8ltEvJ,0
3425,7BNLHFXEAJRS1bwZxziq,0
3426,COArhIyT2GEJ5Bz7dVQZ,0
3427,bazOp8SLuGgisveCP0QI,0
3428,5QdqPwbTmEL9j6DR8poB,1
3429,IpNGJ84WE1kguZ0tKAPn,0
3430,CETtQuy8HPG0VzD4ndjK,2
3431,DYX2E3otnwLK1cIebNuJ,1
3432,IJ7PHaulCRySGjKf0DEt,0
3433,IMx1nqKaWEz6UdVsuewA,1
3434,6ml5DH9TvnIiKReLuP2d,0
3435,BdonVvH3SC2IFgc6NQTh,0
3436,DdWUEy72LmqkaQ1luYns,0
3437,BMmCz4hZdgYjcbQD5oai,2
3438,EsBRxv5MTp296yaKkwjW,0
3439,DoEYOjCZuGA3x4JSgW5d,1
3440,IxDWCHO5VF02Gl9YqsnB,2
3441,h5ZBNR8Ag9YMIdk0Plt4,2
3442,15EAacDsS3Nj9lQTfLPu,2
3443,DF8mJsVZeA2E6INP03vc,1
3444,D5wceyp2lHBF8JP3qz0S,1
3445,exuybVnG2JL6rKshkRg4,1
3446,E5LABwGCpSmbsKQ40Vlk,0
3447,JSxm4ulB0DOcHZKvkgT8,0
3448,edfxgVuFHpUjQ7wit0Xm,1
3449,kaC12G6AcH0KgrRY74O5,0
3450,Av2JeYcnT9E5GxQ81XBN,1
3451,4hLqKPSOyopVZMeU3ckY,0
3452,2VhINMP4oKmsnjZkY38U,0
3453,ATtGj0H8kfzoENUwnyhL,0
3454,IPS2LtDTghvn1ledpo9f,0
3455,2ro1jNXETKMPhbUzdelp,0
3456,IDqzFwbkhjylEV35KGmv,0
3457,D95QEl8vuaTqdIAszekS,1
3458,7hpPtVH1OdzAD3YwsRy4,0
3459,k8qrhNTAG54fSl6jDtVa,0
3460,dBuCJTrSQLaR8cmVjDlM,1
3461,65fRYHjJXpsLZdb8WFuy,0
3462,ByzLS3siGOpYK6wEut2d,0
3463,JdxPDreW3hNGZljws1yL,2
3464,EatXZFY1SyHpxTDVg5nv,0
3465,J8pNXRP9FacnW7ivEYKd,1
3466,4YyxU7pCh31oAOs8kHgm,0
3467,A4nsFofmGelOp9cKxvUr,2
3468,5CQsuk3ygnTmHKEBDbzZ,0
3469,BMyRblVjoWUws42eSLgc,0
3470,iWd5sag08IpDQFHkBv1t,2
3471,dmHnoVODQABpur6sx7ql,0
3472,EPKSpg8Nue3tGUL6mRxd,0
3473,brLtHayjPFQ5EsuwNhzm,2
3474,1NSfFQ28b0TDh5YGnLeR,0
3475,5jkOh9VRtDcMElf1TUBo,0
3476,aGbul9py8vIL5BVeCfD1,0
3477,f3Cmly2RMnFq57Yis891,0
3478,3ndoEVSf9cJHB7sqC1XZ,0
3479,DIlX3am9iQSYznuWZjMx,0
3480,dRAZE56pjBH8JwFnx9Uh,0
3481,b6M7UCAPBipODxKLZSnv,1
3482,jKSfaQzPoOmT7np0IsuJ,1
3483,DsSCh58cwF0k4KjH2gvz,0
3484,hdYWDuVTnF3kPv9CI4Er,0
3485,9H0cqUxpRSrntadmIJy8,1
3486,EKzas0qTBM4n8OxgHYX2,1
3487,8ohWqdb6lXNZU75AsBc0,0
3488,AncaPV65W0ugYNvEohMU,0
3489,hS8AvgErJHmtROy0iPdX,1
3490,Ce6ZVRzOT907NYXBqD4r,0
3491,az6odA7FxHkJY2LImbt0,2
3492,BMJR7dhFxIZoQUXpKTDa,0
3493,GgmARFo3WxUZ0KzuCM15,0
3494,81lKRfdtTgnpWqIUYMzo,0
3495,2LR1cT43f809ZG6KUd5l,1
3496,1TVNfZcvR09FtU2aPdxK,0
3497,C7yp8ncuAdNBWiJ6PMa3,0
3498,aE6dSw0lysO8Qn4cf2FM,0
3499,gkE2CmMqQtSP3JI6ZoHU,0
3500,h1gS8bA0I3xJoX5zVZ7U,0
3501,IRp87lKaGeXTkBtJS6ji,0
3502,0ZHV6acpJ9KkAWPjEI71,0
3503,Bwqo5fajvyIRE3DKzSx6,0
3504,KpzMHfmGQJbXN92Sdsyx,0
3505,8I5jZWSKhlV2k9HqpOuB,0
3506,0UcDbq2yojiThfdLRNS4,2
3507,3wUPZJets8k6V5Wpo4RN,0
3508,8lW0SucRGF2OTNLe7KZH,0
3509,bjYnW35luS8H4QGpr92E,0
3510,iowRTFnvHWejpr4aU3b5,0
3511,FawWOxhrVe4ysCXLkA8u,0
